lastTradeTime_EST,address,decimals,liquidity,mc,name,symbol,v24hChangePercent,v24hUSD,lastTradeUnixTime,token_url
2024-12-23 16:16:32-05:00,3XAsVenR7eGCZSNjfoKVRKj5NmadHUgnzHt5Cmn2pump,6,7941.029261006937,8561.594663213855,TRUTH TERMINAL CAT,SEZ,-45.719452798895986,493282.43650780746,2024-12-23 21:16:32,https://www.birdeye.so/token/3XAsVenR7eGCZSNjfoKVRKj5NmadHUgnzHt5Cmn2pump?chain=solana
2024-12-23 16:02:27-05:00,Dr9NBUqtYXxoCqkeXjUxdiHvDUhYraWsezJwFfazpump,6,14356.179712649158,9842.5257881896,Oracle AI,ORACLE,-38.185847979558304,489363.4273562315,2024-12-23 21:02:27,https://www.birdeye.so/token/Dr9NBUqtYXxoCqkeXjUxdiHvDUhYraWsezJwFfazpump?chain=solana
2024-12-23 15:53:37-05:00,A1vkKpcCfHMmtVnRvfPZFW6oBPmFFEPcznX8QtCMpump,6,19053.28442914926,19563.528427709618,Fergus,Fergus,-32.71145369100404,489162.03024782584,2024-12-23 20:53:37,https://www.birdeye.so/token/A1vkKpcCfHMmtVnRvfPZFW6oBPmFFEPcznX8QtCMpump?chain=solana
2024-12-23 16:15:27-05:00,CKWxsXsJ85H7cTRgbbUwYrg3UMWx1Cbis3PwNbMipump,6,19194.600338397366,19071.9164345899,Daniel Penny,PENNY,475.9217390857583,486912.44094490126,2024-12-23 21:15:27,https://www.birdeye.so/token/CKWxsXsJ85H7cTRgbbUwYrg3UMWx1Cbis3PwNbMipump?chain=solana
2024-12-23 15:59:01-05:00,4p4zDHas1zJ3tSjKQqsEydNahSgnhb2MYEBCMn2Rpump,6,9011.864932498529,5459.1626602354045,XRP SANTA,XRP SANTA,-52.944952673508524,454018.2477256177,2024-12-23 20:59:01,https://www.birdeye.so/token/4p4zDHas1zJ3tSjKQqsEydNahSgnhb2MYEBCMn2Rpump?chain=solana
2024-12-23 16:10:09-05:00,B2GoHwUP5zdPb7NhmvS8fVWcW7AkFE3KD3Rns12Mcpe4,6,15173.769076907509,15127.426842355902,Ashley AI,ASHLEY,-94.857782954001,436239.49704334396,2024-12-23 21:10:09,https://www.birdeye.so/token/B2GoHwUP5zdPb7NhmvS8fVWcW7AkFE3KD3Rns12Mcpe4?chain=solana
2024-12-23 15:58:41-05:00,5iJxy3MfcnMKJ4Z2NeRqJjZ3smNWr18FBBgzcNtpump,6,10435.783653359296,7208.826007983893,Share this to 5 buyers or get,CURSED,-90.07714967705527,409525.4010798244,2024-12-23 20:58:41,https://www.birdeye.so/token/5iJxy3MfcnMKJ4Z2NeRqJjZ3smNWr18FBBgzcNtpump?chain=solana
2024-12-23 16:17:59-05:00,CbLTgCf8Z9smQnVKeRPqjKx7EahmhxbGfAC2KBCmpump,6,11625.484466971084,12419.931706766069,LET IT SNOW,$SNOW,147.01407002037445,409259.9642992164,2024-12-23 21:17:59,https://www.birdeye.so/token/CbLTgCf8Z9smQnVKeRPqjKx7EahmhxbGfAC2KBCmpump?chain=solana
2024-12-23 16:21:52-05:00,79azKF6VcZhJnhYEbQGxPjSrdMHMDGhiCc8ukyo1pump,6,15186.920357753184,12705.284656669828,Jail Z,Jail Z,-83.11473527334647,376500.15143355494,2024-12-23 21:21:52,https://www.birdeye.so/token/79azKF6VcZhJnhYEbQGxPjSrdMHMDGhiCc8ukyo1pump?chain=solana
2024-12-23 16:02:08-05:00,EgaHEGVpSu8wbnojYP9Dn2xbFSYDKK9YTAPybDpH2vVh,9,8473.61368165951,14751.996092117437,Christmas Chill Guy,$XMASGUY,175.17599177605103,374800.52757173026,2024-12-23 21:02:08,https://www.birdeye.so/token/EgaHEGVpSu8wbnojYP9Dn2xbFSYDKK9YTAPybDpH2vVh?chain=solana
2024-12-23 15:57:44-05:00,8ZyuoC6WxUhFmWvTVFoTtSA2gxQ57YCTjWB36aLUpump,6,12778.333097807741,10649.760353215752,TRUTH TERMINAL PET,SALT,-82.72696455969148,360878.60226702096,2024-12-23 20:57:44,https://www.birdeye.so/token/8ZyuoC6WxUhFmWvTVFoTtSA2gxQ57YCTjWB36aLUpump?chain=solana
2024-12-23 16:03:28-05:00,3doowrXy48aHiCY4W1tfsfZWKUe23WAPPTCxNDCfVHhq,6,2693.9088497285993,3027.1919625424716,Tesla Doge,TDOGE,31.539155977847454,348533.0260469568,2024-12-23 21:03:28,https://www.birdeye.so/token/3doowrXy48aHiCY4W1tfsfZWKUe23WAPPTCxNDCfVHhq?chain=solana
2024-12-23 16:18:57-05:00,3LoFMzNYhaQRAeKEyP7yoGPUMapKizDLFEiQWspHpump,6,7110.95877924615,4171.964320638883,Micool Sailor,MICOOL,301.0769689483895,344940.66376630624,2024-12-23 21:18:57,https://www.birdeye.so/token/3LoFMzNYhaQRAeKEyP7yoGPUMapKizDLFEiQWspHpump?chain=solana
2024-12-23 16:01:40-05:00,FJ1uxRFkqp93j1RLydUQHTbWbBybNkpuGzQ77FmNpump,6,14990.454581792073,11886.089054779288,Luigi Mangione,CEOKILLER,12.009478139541269,335999.10225641984,2024-12-23 21:01:40,https://www.birdeye.so/token/FJ1uxRFkqp93j1RLydUQHTbWbBybNkpuGzQ77FmNpump?chain=solana
2024-12-23 15:51:59-05:00,EivV7x9ccb14p9fYfN15MNK6zSPdneAg8BKGC4iHpump,6,11432.756558752972,9525.554721945244,Dogecoin,DOGE,152.29541940788184,332608.4547654395,2024-12-23 20:51:59,https://www.birdeye.so/token/EivV7x9ccb14p9fYfN15MNK6zSPdneAg8BKGC4iHpump?chain=solana
2024-12-23 16:14:08-05:00,5c3PdTbM5NTgUsApv2GpYch5bgxvfUJudWEbsCsKpump,6,5039.495941908352,5162.887672091808,sperm cells,SPERM,92.72198881987434,329125.8389676785,2024-12-23 21:14:08,https://www.birdeye.so/token/5c3PdTbM5NTgUsApv2GpYch5bgxvfUJudWEbsCsKpump?chain=solana
2024-12-23 15:54:19-05:00,27ri49hon7LTQ6G9TeyY6EUQHaubdLGMT1Vo6XQVbBbX,6,16142.728805668386,16701.718026613165,rig kg-node,Neo4j,6490.264063168881,328031.1125309047,2024-12-23 20:54:19,https://www.birdeye.so/token/27ri49hon7LTQ6G9TeyY6EUQHaubdLGMT1Vo6XQVbBbX?chain=solana
2024-12-23 16:16:10-05:00,DdGSsKM1JT2AtLSTkocJAnn4uaMogEdE49ZjMCG2pump,6,17645.672115859892,13322.652226779624,ManHunt,MANHUNT,358.32075896955575,325868.8338956975,2024-12-23 21:16:10,https://www.birdeye.so/token/DdGSsKM1JT2AtLSTkocJAnn4uaMogEdE49ZjMCG2pump?chain=solana
2024-12-23 16:04:32-05:00,4iYTbr7WH8mpp8iC865sj166Qxzff6T3hZvkCfQDpump,6,7968.988105895918,5125.108587357475,Just a Chill Mutant,CHILLMU,90.23111608058028,322553.57877070335,2024-12-23 21:04:32,https://www.birdeye.so/token/4iYTbr7WH8mpp8iC865sj166Qxzff6T3hZvkCfQDpump?chain=solana
2024-12-23 16:14:22-05:00,533A8HF4NsHQ5mXXYF6xYdVvhghtnsuQktazDsUDpump,6,7232.335619450421,4143.496924092184,JUSTICE FOR VICTOR,VICTOR,19.33237800202529,311323.1301390684,2024-12-23 21:14:22,https://www.birdeye.so/token/533A8HF4NsHQ5mXXYF6xYdVvhghtnsuQktazDsUDpump?chain=solana
2024-12-23 15:51:51-05:00,Dn2j87dmdFgbUXaJKxw4JZT6hv7ixn3xsLFFBpLmpump,9,7132.304349757403,11419.516879722634,Green BTC,GBTC,27.517166593436354,308833.4450976776,2024-12-23 20:51:51,https://www.birdeye.so/token/Dn2j87dmdFgbUXaJKxw4JZT6hv7ixn3xsLFFBpLmpump?chain=solana
2024-12-23 16:16:34-05:00,2xWeKP4qq4pd8jyWm1kLvT3ei847AY5MTFVhwn2qpump,6,20061.87010699796,13922.324520279599,Side Eye Dog,CHICO,930.4441692454304,308452.0015819337,2024-12-23 21:16:34,https://www.birdeye.so/token/2xWeKP4qq4pd8jyWm1kLvT3ei847AY5MTFVhwn2qpump?chain=solana
2024-12-23 16:05:18-05:00,FkM8t33scbVf4z3UY58RZyhGci6W24HmSCUi98FSpump,6,16235.593809287431,17790.348709817543,Trading Oracle,ORCL,72.01245670643162,308448.2254544281,2024-12-23 21:05:18,https://www.birdeye.so/token/FkM8t33scbVf4z3UY58RZyhGci6W24HmSCUi98FSpump?chain=solana
2024-12-23 15:58:33-05:00,DQgdUyub5LLhWBSYsLbMC62wpttR7DvavY7bPWq3pump,6,3112.1932357438172,2384.338093407324,retard rizzmas,RRIZZ,31.50843866531785,307125.8898586029,2024-12-23 20:58:33,https://www.birdeye.so/token/DQgdUyub5LLhWBSYsLbMC62wpttR7DvavY7bPWq3pump?chain=solana
2024-12-23 15:58:07-05:00,8xtXnq4moSbe7NkZN4AgYiAHjzK5Cmn5w4FfJDvSpump,6,17622.301224223098,19044.127609174975,NiggaBob,NiggaBob,-56.31268119098155,303788.9665955183,2024-12-23 20:58:07,https://www.birdeye.so/token/8xtXnq4moSbe7NkZN4AgYiAHjzK5Cmn5w4FfJDvSpump?chain=solana
2024-12-23 15:55:39-05:00,FXjMeGaMkoAVy4Awb4C7zbEtmmwXDQ1rLjuD1cHLpump,6,7910.825075994009,5216.209276272652,Lumi,Lumi,,295649.57140160864,2024-12-23 20:55:39,https://www.birdeye.so/token/FXjMeGaMkoAVy4Awb4C7zbEtmmwXDQ1rLjuD1cHLpump?chain=solana
2024-12-23 16:25:18-05:00,GuUKYCRGt2zQ9aZA3D1pnSATfmbSQbzaujL9kHZKpump,6,13964.321432078028,10078.051685450195,Nebula,NEB,264.16999159452047,281556.48190989206,2024-12-23 21:25:18,https://www.birdeye.so/token/GuUKYCRGt2zQ9aZA3D1pnSATfmbSQbzaujL9kHZKpump?chain=solana
2024-12-23 16:16:36-05:00,D6wExV21diNsz6XjENZn2fgx71QQZzD8LYaWjvXdpump,6,10982.740785832324,8815.267565533826,apple dog real name,Rex,150.36095621331228,271272.2202391608,2024-12-23 21:16:36,https://www.birdeye.so/token/D6wExV21diNsz6XjENZn2fgx71QQZzD8LYaWjvXdpump?chain=solana
2024-12-23 16:15:58-05:00,FpCaLJo1ysPqKEtVh61P4Uh88Vbj9hYUU4QZqekemoon,9,17327.36614852212,17930.848187345262,AIDOG,AIDOG,-90.22938391586597,268601.1378188616,2024-12-23 21:15:58,https://www.birdeye.so/token/FpCaLJo1ysPqKEtVh61P4Uh88Vbj9hYUU4QZqekemoon?chain=solana
2024-12-23 16:20:27-05:00,eGb5VQ4BUZmBo6DyqAbC9NBZTX1yc38Cd1Mwgyipump,6,14057.644883411998,13144.7002309,ELON SPACE,ES,,261582.11350909417,2024-12-23 21:20:27,https://www.birdeye.so/token/eGb5VQ4BUZmBo6DyqAbC9NBZTX1yc38Cd1Mwgyipump?chain=solana
2024-12-23 16:07:51-05:00,ofyrHC1aFtN2ECh1DefX3G5QG7wFnb5KwWi3mJ6pump,6,18028.788991701724,17846.86159688047,Grok AI ,GROK,-24.5754858223907,260164.0431085813,2024-12-23 21:07:51,https://www.birdeye.so/token/ofyrHC1aFtN2ECh1DefX3G5QG7wFnb5KwWi3mJ6pump?chain=solana
2024-12-23 16:17:10-05:00,Dd8McpejH422yHGTqQj62TKW1azYjJWFfJwVrqgn6bb5,9,6529.838261130317,17581.86245978364,SANTA CHRISTMUSK,XMUSK,93.65334030128344,250639.89656112756,2024-12-23 21:17:10,https://www.birdeye.so/token/Dd8McpejH422yHGTqQj62TKW1azYjJWFfJwVrqgn6bb5?chain=solana
2024-12-23 15:55:46-05:00,8Kx68mGTrXf1jksd7zQN4fMthM51tUnvQhFm8AW7pump,6,9743.269353716214,6884.511864055866,Fortnite Sprite,SPRITE,242.6257975013034,250073.4321011086,2024-12-23 20:55:46,https://www.birdeye.so/token/8Kx68mGTrXf1jksd7zQN4fMthM51tUnvQhFm8AW7pump?chain=solana
2024-12-23 16:19:26-05:00,57cM4Ykn4UQvHrnKiXUkHDoGhG9xmU3vNSnAFaUKqVni,9,2132.4720468759588,1673.1010658712216,WINTERGUY,WINTERGUY,,248571.66837169474,2024-12-23 21:19:26,https://www.birdeye.so/token/57cM4Ykn4UQvHrnKiXUkHDoGhG9xmU3vNSnAFaUKqVni?chain=solana
2024-12-23 15:56:17-05:00,GYFCPKNTLC1Ha9uHqaf4zb8hH3giuxMin8bmmBmspump,6,11256.139354300933,8820.696991064915,42069666 ,42069666 ,-55.22649686634632,224102.1496667572,2024-12-23 20:56:17,https://www.birdeye.so/token/GYFCPKNTLC1Ha9uHqaf4zb8hH3giuxMin8bmmBmspump?chain=solana
2024-12-23 15:52:44-05:00,GU4r6fwRJME5HdT5xdLtpkWthkzfz7JyeP7TiHUjpump,6,6297.6879273293125,3320.395508111078,senpAI,senpAI,-62.71592584396281,221107.32113737805,2024-12-23 20:52:44,https://www.birdeye.so/token/GU4r6fwRJME5HdT5xdLtpkWthkzfz7JyeP7TiHUjpump?chain=solana
2024-12-23 16:01:45-05:00,3VuLG3gdhAaja3ZXYrazgYXMGYkrU9uCh3aQN6MApump,9,6083.632871962027,6701.188289881039,Chill Moodeng,CHILLMOO,-92.25907695549415,216075.55986955093,2024-12-23 21:01:45,https://www.birdeye.so/token/3VuLG3gdhAaja3ZXYrazgYXMGYkrU9uCh3aQN6MApump?chain=solana
2024-12-23 16:04:49-05:00,8ihQ4PzKGFHfq6FhUn9v61uXettd6eyFsghwqsB9pump,6,13650.689106420788,11775.9358387444,Bitcoin Alice,Alice,-53.837119820586544,211609.82871998483,2024-12-23 21:04:49,https://www.birdeye.so/token/8ihQ4PzKGFHfq6FhUn9v61uXettd6eyFsghwqsB9pump?chain=solana
2024-12-23 16:16:52-05:00,9JG9VcggtUi4SPi45vYZcVuAnaCosaDNYSeFtibzpump,6,12235.496300843377,12327.41643581739,AXL ELON,AXL ELON,2049.8484188127245,208961.11464209214,2024-12-23 21:16:52,https://www.birdeye.so/token/9JG9VcggtUi4SPi45vYZcVuAnaCosaDNYSeFtibzpump?chain=solana
2024-12-23 16:12:52-05:00,2xnfwmo2kDqheTJqyMSdREjVB7YGvjtSDWKkuXP5pump,6,15762.382147312117,12865.704627134299,Nobody Sausage,Saus,-92.4516171776417,207976.155774459,2024-12-23 21:12:52,https://www.birdeye.so/token/2xnfwmo2kDqheTJqyMSdREjVB7YGvjtSDWKkuXP5pump?chain=solana
2024-12-23 16:14:17-05:00,HcLoxgG2PUBCLZY94L8uuUgZZBpJttiJKW3JtEi6pump,6,10540.267073850147,7692.179086097793,Ignoring Celebrities,IGNORE,-30.908462335354393,199570.16354980512,2024-12-23 21:14:17,https://www.birdeye.so/token/HcLoxgG2PUBCLZY94L8uuUgZZBpJttiJKW3JtEi6pump?chain=solana
2024-12-23 16:08:37-05:00,6ekQu27voSuzzrcg8HtddyfLabeKjr5cMxBXPmkMpump,6,14247.67899959232,14545.745056562775,Ancient Kabal,Mems,-80.77634252853815,198028.12450611283,2024-12-23 21:08:37,https://www.birdeye.so/token/6ekQu27voSuzzrcg8HtddyfLabeKjr5cMxBXPmkMpump?chain=solana
2024-12-23 16:03:07-05:00,C1HfPgs5RvBzKjexGAGJDip7EPi5MrYpMRiCPnRdpump,6,10799.975742043605,8490.979008244392,Consensusrising,CORI,,190998.62150294104,2024-12-23 21:03:07,https://www.birdeye.so/token/C1HfPgs5RvBzKjexGAGJDip7EPi5MrYpMRiCPnRdpump?chain=solana
2024-12-23 16:22:10-05:00,EqNBsZ6rckymzTNzmx3r1DppQhChtEW5LYKT8TpWpump,6,10607.317025562113,6419.679758295163,EXTREMELY RETARDED PNUT,XRPNUT,-94.26159577279972,190051.80749791945,2024-12-23 21:22:10,https://www.birdeye.so/token/EqNBsZ6rckymzTNzmx3r1DppQhChtEW5LYKT8TpWpump?chain=solana
2024-12-23 16:05:43-05:00,22G1oCohNWxJD6Ejjt5sExkKV1o5X3tbbKrnoJrppump,9,2759.5577826700865,2492.722906570869,Rickmas,Rickmas,-11.34639852072698,189583.31619629706,2024-12-23 21:05:43,https://www.birdeye.so/token/22G1oCohNWxJD6Ejjt5sExkKV1o5X3tbbKrnoJrppump?chain=solana
2024-12-23 16:21:00-05:00,3RC2ktGYXAJUEX3yGsGeE9JHBVqBNtAWcjELGJ2qpump,6,14050.136691410165,12799.578868939923,General 52” x 52”,General,-98.91255400660054,186452.21611451794,2024-12-23 21:21:00,https://www.birdeye.so/token/3RC2ktGYXAJUEX3yGsGeE9JHBVqBNtAWcjELGJ2qpump?chain=solana
2024-12-23 16:22:27-05:00,6qKtvGariq5BDNdR8um9xPVaHdsFQZscye6PUDrPpump,6,25148.75897006644,16721.857297436116,PROFIT HEAD,PROFITH,189.13327353491917,182198.80917568092,2024-12-23 21:22:27,https://www.birdeye.so/token/6qKtvGariq5BDNdR8um9xPVaHdsFQZscye6PUDrPpump?chain=solana
2024-12-23 15:51:54-05:00,AR8cq4vhsMMoKK69ihbNiKiok9639hz551d5VLfpump,6,11570.095377452497,7914.6030467278615,Christmas Tree,TREE,-20.017381205581152,176115.95628814807,2024-12-23 20:51:54,https://www.birdeye.so/token/AR8cq4vhsMMoKK69ihbNiKiok9639hz551d5VLfpump?chain=solana
2024-12-23 16:18:35-05:00,FUy7ETm8dQvEsUhb12CmnD6xvM2xfdGHUxhPB6ZQq8Ut,6,8234.631853331553,8117.021686365893,Just a chill girl,CHILLGIRL,-78.82374482270886,174710.52804244772,2024-12-23 21:18:35,https://www.birdeye.so/token/FUy7ETm8dQvEsUhb12CmnD6xvM2xfdGHUxhPB6ZQq8Ut?chain=solana
2024-12-23 16:22:51-05:00,FmfFW3KqA6a1JiKwotPLYn8ikATZV1kr5UDcLpgjLN7s,6,6927.974235158297,3652.1793980308194,TOMMY,TOMMY,-100.0,169863.54304330962,2024-12-23 21:22:51,https://www.birdeye.so/token/FmfFW3KqA6a1JiKwotPLYn8ikATZV1kr5UDcLpgjLN7s?chain=solana
2024-12-23 16:17:06-05:00,5EKNgenZmiQ1gPYfu8MMGHyNF6MuZsP7g8chAbHUpump,6,9848.258665346584,7094.595873302484,North Pole,NPOLE,-7.589858174947006,164546.72156496355,2024-12-23 21:17:06,https://www.birdeye.so/token/5EKNgenZmiQ1gPYfu8MMGHyNF6MuZsP7g8chAbHUpump?chain=solana
2024-12-23 16:03:12-05:00,3F6bTzkQ6VdGFRLixAkconG5mKbxnrP4rf88Seifpump,6,10800.08571836352,8534.738348799538,Emma Roberts,Emma,-42.54815985589632,164008.6378620257,2024-12-23 21:03:12,https://www.birdeye.so/token/3F6bTzkQ6VdGFRLixAkconG5mKbxnrP4rf88Seifpump?chain=solana
2024-12-23 16:08:15-05:00,DPnSGubvqhA6x7VVw9QVWY16Ee7YuVP2eeQME43pump,6,14347.144975968702,12312.236745834449,Luigi Mangione AI,mangioneAI,3200.481732563527,159700.7008672711,2024-12-23 21:08:15,https://www.birdeye.so/token/DPnSGubvqhA6x7VVw9QVWY16Ee7YuVP2eeQME43pump?chain=solana
2024-12-23 16:00:15-05:00,DMtU33EtxfmbjoPXTWxtFRZX6dtrKhHLPLa6jGwSpump,6,11672.241943655532,9959.267296602316,BEBE ,BEBE,-59.953940058350966,159405.84254800368,2024-12-23 21:00:15,https://www.birdeye.so/token/DMtU33EtxfmbjoPXTWxtFRZX6dtrKhHLPLa6jGwSpump?chain=solana
2024-12-23 15:58:31-05:00,4uCBLhpeBYK9Tj7QZr3T65oLEq5PyueqeKZzc4AZpump,6,15707.266278074783,13642.754872868858,Bonnie Blue,300X,-83.82746823788386,155345.54680798942,2024-12-23 20:58:31,https://www.birdeye.so/token/4uCBLhpeBYK9Tj7QZr3T65oLEq5PyueqeKZzc4AZpump?chain=solana
2024-12-23 16:01:47-05:00,AcheXztdmGHf8Nqso4Ky31Y2V8XFB3EgY8vM5bgTpump,6,12990.666833231087,10660.026198369294,CHEESEWORLD,CHEESE,-49.874980503748354,142255.40647911478,2024-12-23 21:01:47,https://www.birdeye.so/token/AcheXztdmGHf8Nqso4Ky31Y2V8XFB3EgY8vM5bgTpump?chain=solana
2024-12-23 16:13:36-05:00,65wwCdZaHvWLXKh7bZQDaRsY7yRj97sX9VDyGXMXpump,6,18948.37690876659,16272.025831619947,Munky Cat,Munky,-63.24441393577702,140700.1267224223,2024-12-23 21:13:36,https://www.birdeye.so/token/65wwCdZaHvWLXKh7bZQDaRsY7yRj97sX9VDyGXMXpump?chain=solana
2024-12-23 16:18:17-05:00,3DxSn4svmwMW2LXVwV6oWFLK6x14xkua6FzMgtCuyg4s,6,10861.168856774344,7684.099793623028,van gogh pepe,VGP,40.798457632643384,139758.64835318882,2024-12-23 21:18:17,https://www.birdeye.so/token/3DxSn4svmwMW2LXVwV6oWFLK6x14xkua6FzMgtCuyg4s?chain=solana
2024-12-23 15:54:02-05:00,CXLsXyGNRznVaJRKCcv7Cne3sbxGRBy4BdQMo3Tjpump,6,14498.06774651297,11008.811592551992,PolyBot,POLYBOT,-22.54361293207134,137239.46426968017,2024-12-23 20:54:02,https://www.birdeye.so/token/CXLsXyGNRznVaJRKCcv7Cne3sbxGRBy4BdQMo3Tjpump?chain=solana
2024-12-23 16:14:25-05:00,7yD7k1h2zCdxxzqDbjUPBqsTSiUSGVx75ouayTNypump,6,9715.318756032484,5924.073557240716,NEW CEO VICTIM,Connor,-93.0081835772233,133434.9617737034,2024-12-23 21:14:25,https://www.birdeye.so/token/7yD7k1h2zCdxxzqDbjUPBqsTSiUSGVx75ouayTNypump?chain=solana
2024-12-23 16:08:18-05:00,4FPFjD1Heu2L6viLTm7CPyZutHVYSpLq6zuL7cdNpump,6,16398.9206303392,16898.853562240813,Nuggies,Nuggies,4539.067451832026,132954.28006427578,2024-12-23 21:08:18,https://www.birdeye.so/token/4FPFjD1Heu2L6viLTm7CPyZutHVYSpLq6zuL7cdNpump?chain=solana
2024-12-23 16:01:25-05:00,5t2Jz5Xgt2brw76koUNBHEbF7CayghoLQHsG3MWUpump,6,11592.482731026168,7860.775772993906,The Cassette Tape Internet ,CASSETTE,-92.76317340306169,130046.84750540066,2024-12-23 21:01:25,https://www.birdeye.so/token/5t2Jz5Xgt2brw76koUNBHEbF7CayghoLQHsG3MWUpump?chain=solana
2024-12-23 15:54:48-05:00,3oJKuj1HLKYTzqCgaktNraURdPLrAWXaq6EGuB1Xpump,6,8592.528674322415,4694.552205248375,POPORING SANTA,POPORING,-21.18390815991361,127380.04066685092,2024-12-23 20:54:48,https://www.birdeye.so/token/3oJKuj1HLKYTzqCgaktNraURdPLrAWXaq6EGuB1Xpump?chain=solana
2024-12-23 16:04:36-05:00,87hvYXgyGZ16FCCRrhZj45t1q5fgHp7cXj3EeMdDfFxz,2,5230.006186094719,6058.8431838253655,xrpwifhat,$XRPWIF,3135.1662431562063,126674.81998060233,2024-12-23 21:04:36,https://www.birdeye.so/token/87hvYXgyGZ16FCCRrhZj45t1q5fgHp7cXj3EeMdDfFxz?chain=solana
2024-12-23 15:52:12-05:00,CDikXLLGvBXrQ8qM1L1KXfXv3ptVdT4xsA2pSTdCpump,6,7897.69176978194,4831.203714452408,POPDEER,POPDEER,1025.130582799214,125858.42316382745,2024-12-23 20:52:12,https://www.birdeye.so/token/CDikXLLGvBXrQ8qM1L1KXfXv3ptVdT4xsA2pSTdCpump?chain=solana
2024-12-23 15:52:48-05:00,Bb3axUQ4gYwPBq8Jfpn8QiQvpPrwkJ9ykdn8JyU83Ldd,6,6062.277137572583,5294.584445873461,Patrick Star,PATRICK,-95.693745726487,120675.11708742936,2024-12-23 20:52:48,https://www.birdeye.so/token/Bb3axUQ4gYwPBq8Jfpn8QiQvpPrwkJ9ykdn8JyU83Ldd?chain=solana
2024-12-23 16:24:18-05:00,8hFXCSS491xsBJhA9GpXBLgkmyVAJB5gUJotV4hBpump,6,13013.33645205326,8802.21232637266,Luigi Youtube Confession Video,THETRUTH,160.57148856560025,117897.77063753868,2024-12-23 21:24:18,https://www.birdeye.so/token/8hFXCSS491xsBJhA9GpXBLgkmyVAJB5gUJotV4hBpump?chain=solana
2024-12-23 16:16:48-05:00,FRQpkNgSved1LFQD18P8XHPjmKZvGXXQpUTM2BhDpump,6,6324.445813639408,3404.6863067922577,Creepz,Creepz,,117309.457422746,2024-12-23 21:16:48,https://www.birdeye.so/token/FRQpkNgSved1LFQD18P8XHPjmKZvGXXQpUTM2BhDpump?chain=solana
2024-12-23 16:15:46-05:00,E3US4jAiW8mLd23btj9V3HmRDGGyUrNiTcJuhQNTpump,6,9112.391631251443,5737.321224485358,fortnut,fortnut,-92.05269900753775,116710.27253677681,2024-12-23 21:15:46,https://www.birdeye.so/token/E3US4jAiW8mLd23btj9V3HmRDGGyUrNiTcJuhQNTpump?chain=solana
2024-12-23 16:12:16-05:00,BDJf7eUjAZvgJCMebKGkFC5NcyLF3ZymPEd8yZqzpump,6,6908.20522654812,3857.323538971667,Bored Mario,BoredMario,-83.336527725173,113632.87970555024,2024-12-23 21:12:16,https://www.birdeye.so/token/BDJf7eUjAZvgJCMebKGkFC5NcyLF3ZymPEd8yZqzpump?chain=solana
2024-12-23 16:22:24-05:00,KpECzUB2AFnT3xTh29fD3yDtBrnm1q1WyfF64q1pump,6,18817.41468079269,16737.775607288124,$2,$2,-91.94702648415263,113103.97320969883,2024-12-23 21:22:24,https://www.birdeye.so/token/KpECzUB2AFnT3xTh29fD3yDtBrnm1q1WyfF64q1pump?chain=solana
2024-12-23 16:16:36-05:00,6mbQYEE3DajZZpDtCKjgYMaLdc6gLR42tHYkAA5Ppump,6,5183.0298108742645,5479.22692403969,how mf feel,FEEL,,112317.98895536189,2024-12-23 21:16:36,https://www.birdeye.so/token/6mbQYEE3DajZZpDtCKjgYMaLdc6gLR42tHYkAA5Ppump?chain=solana
2024-12-23 15:57:52-05:00,AV5E6Z72Jh5oeHvWVQLmEUYhjMkzhsBNtcoriCjcpump,6,14904.485855512263,13983.110566392808,#freeluigi,freeluigi,-38.27724463182271,108220.15230397838,2024-12-23 20:57:52,https://www.birdeye.so/token/AV5E6Z72Jh5oeHvWVQLmEUYhjMkzhsBNtcoriCjcpump?chain=solana
2024-12-23 16:05:31-05:00,AfKs398fDmPEPpiRK4i4sTnhn81X1GVT1d9ocUfApump,6,14105.59509160565,12875.627634111992,SWISH,SWISH,44.04146558539974,105934.7817039653,2024-12-23 21:05:31,https://www.birdeye.so/token/AfKs398fDmPEPpiRK4i4sTnhn81X1GVT1d9ocUfApump?chain=solana
2024-12-23 16:23:51-05:00,JfRq4ufTkrk7WdcVGrzu3ok6SoADrBgY6oY4nvhpump,6,8185.315506427689,4621.042937748429,Green Santa,GREEN,-44.14431477932715,105733.1841347818,2024-12-23 21:23:51,https://www.birdeye.so/token/JfRq4ufTkrk7WdcVGrzu3ok6SoADrBgY6oY4nvhpump?chain=solana
2024-12-23 16:08:44-05:00,ARYCjcRpvJtiRPRMk4amjufveeaBME5d7K4stNe2pump,6,13376.085496209374,10767.113756033317,MOODENGS SISTER,KOH,810.0299384022851,104293.9988767732,2024-12-23 21:08:44,https://www.birdeye.so/token/ARYCjcRpvJtiRPRMk4amjufveeaBME5d7K4stNe2pump?chain=solana
2024-12-23 16:16:05-05:00,9AW77XevzmVjnf4aMNGgRHmGe4wcG6cWh6WhWw4pump,6,16197.908441738788,18890.041508238904,The Night Riders,MYSTERY,-92.08334606641913,97715.22882874617,2024-12-23 21:16:05,https://www.birdeye.so/token/9AW77XevzmVjnf4aMNGgRHmGe4wcG6cWh6WhWw4pump?chain=solana
